"","X","T8724","X3720","X7910","F2673","T1820","F8903","F6962","T8546","T2100","F6350","F3892","T2413","F9135","R3221","X8719","R7919","R9150","F2601","R8774","T4070","R3762","T6591","F8011","T5062","R5657","T5282","F0763","X7790","T5177","T4954"
"3512","P36871_S117",0.137254902,-0.5882352941,0.5882352941,-0.4117647059,0.9607843137,0.431372549,0.862745098,0.8039215686,-0.3137254902,-0.8235294118,-0.8235294118,-1.352941176,0.4901960784,-0.09803921569,-1.882352941,-1.058823529,-5,-1.215686275,-3.392156863,0.9803921569,0.6862745098,-2.176470588,0.5098039216,0.3725490196,0.4705882353,-1.37254902,0.568627451,0.137254902,0.4117647059,-0.07843137255
"3513","Q9Y4F3_S1571",-0.137254902,-1.666666667,-0.07843137255,0.1764705882,-5,-0.6470588235,0.5490196078,-0.07843137255,-0.7647058824,-0.07843137255,0,-1.725490196,-0.862745098,-0.1960784314,-4.37254902,1.098039216,-5,1.784313725,-0.2156862745,0.5294117647,0.5490196078,1.31372549,-0.3529411765,-5,-0.6666666667,-0.4117647059,1.392156863,-5,0,0.8039215686
"3514","Q9H1E3_S181",-0.6274509804,-3.431372549,-1.333333333,0.3333333333,-3.921568627,1.019607843,-2.666666667,-1.529411765,2.098039216,0.9019607843,2.137254902,1.176470588,0.2549019608,0.568627451,-5,-5,-3.588235294,-2.509803922,-2.31372549,-3.078431373,-1.294117647,1.607843137,1.470588235,-1.058823529,-2.176470588,0.6470588235,-1.509803922,-5,-3.588235294,-4.725490196
"3515","Q04726_S217",-1.294117647,-1.843137255,-2.745098039,2.784313725,0.1764705882,-2.117647059,-2.901960784,-4.862745098,-2.019607843,-4.509803922,-1.509803922,-3.764705882,-3.882352941,-3.058823529,-0.2745098039,-0.2549019608,-2.156862745,-2.705882353,0.137254902,-1.411764706,-2.62745098,3.764705882,-0.1764705882,-2.156862745,-5,-1.431372549,-1.705882353,-1.215686275,-4.490196078,-2.294117647
"3516","O14647_S1728",1,1.156862745,0.5490196078,0.2156862745,-0.1568627451,0.01960784314,-0.6666666667,-0.9803921569,-1.764705882,-0.9215686275,-0.9607843137,-0.7647058824,-0.4901960784,0.137254902,-0.6078431373,0.2941176471,0.07843137255,-1.745098039,0.7843137255,0.568627451,-0.2352941176,0.9803921569,-0.1176470588,-0.9411764706,0.1176470588,-0.5098039216,-0.03921568627,-1.117647059,0.5882352941,-0.1176470588
"3517","P52597_S104",-0.7843137255,-1.039215686,-0.6666666667,-1.431372549,-3.764705882,-1,-2.843137255,-1.490196078,1.098039216,-1.078431373,0.568627451,-1.588235294,-0.6862745098,-1.62745098,-2.725490196,2.588235294,-0.431372549,-3.196078431,-0.4705882353,0.6078431373,-0.6666666667,0.7843137255,0.7647058824,1.31372549,-0.568627451,-1.039215686,-0.6470588235,1.235294118,-0.137254902,-0.7058823529
"3518","Q9H307_S100",-3.294117647,-5,-2.274509804,0.6470588235,-5,2.68627451,-0.862745098,-5,1.431372549,-5,-0.1568627451,0.4509803922,1.254901961,2.62745098,-5,-5,-5,-5,-5,-5,-5,2.843137255,-5,-5,-5,-5,-1.176470588,-5,-5,-5
"3519","O75821_S42",0.2156862745,-0.3137254902,-0.1960784314,0.2352941176,0.6470588235,0.3333333333,-0.6862745098,-0.3137254902,0.2745098039,0.3333333333,-0.8823529412,-0.03921568627,-1.333333333,-0.862745098,-1,0.8235294118,-1.529411765,0.3921568627,-0.3725490196,1.137254902,-0.2156862745,-0.2941176471,0.3529411765,0.431372549,-0.2156862745,-0.7450980392,0.2352941176,0.1764705882,-0.3725490196,0.09803921569
"3520","P05412_T239",0.2941176471,-5,-5,-5,-5,0.8431372549,-5,-5,0.9019607843,-5,-5,1.529411765,-5,1.352941176,-5,-5,-5,-5,-5,-2.725490196,-5,4.274509804,-5,-5,-5,-4,-5,-5,-5,-5
"3521","P05412_S243",0.2941176471,-5,-5,-5,-5,0.8431372549,-5,-5,0.9019607843,-5,-5,1.529411765,-5,1.352941176,-5,-5,-5,-5,-5,-2.725490196,-5,4.274509804,-5,-5,-5,-4,-5,-5,-5,-5
"3522","Q9H773_S85",-1.784313725,-2.509803922,-0.8235294118,0.4117647059,-3.588235294,0.3137254902,0.1176470588,0.5882352941,0.3725490196,1.431372549,-3.039215686,0.5098039216,-0.5882352941,-0.01960784314,-5,-5,-5,-1.215686275,-1.823529412,0.3529411765,0.862745098,3.37254902,-0.6078431373,-2.509803922,-5,-5,-4.078431373,-5,0.431372549,-4.156862745
"3523","P85037_S445",-0.2745098039,0.1960784314,0.5882352941,0,-0.3333333333,-0.2156862745,0,0.6666666667,-0.1176470588,0.2156862745,0.3921568627,-0.2156862745,0.5490196078,-0.5294117647,-0.4705882353,-0.6078431373,0.5098039216,-0.3921568627,-0.05882352941,0.8039215686,0.09803921569,-0.1568627451,0.4509803922,-0.6274509804,-0.7450980392,-0.3529411765,-0.3529411765,-0.431372549,-0.4509803922,0.03921568627
"3524","Q96E39_S189",0.8235294118,0,-1.68627451,-0.01960784314,0.1764705882,-2.235294118,-3.274509804,-2.333333333,1.68627451,-0.6470588235,0.7058823529,-2.37254902,0.8431372549,-2.196078431,-4.450980392,0.4509803922,0.5294117647,-4.980392157,-2.039215686,-1.607843137,-0.137254902,1.333333333,-2.196078431,-0.01960784314,0.6666666667,0.3725490196,0.7450980392,0.05882352941,0.6470588235,0.3921568627
"3525","Q9H0F6_S165",-0.2941176471,-0.07843137255,-0.6666666667,-0.7843137255,-0.01960784314,-0.6274509804,0.01960784314,-0.4705882353,-0.8039215686,-0.431372549,-0.05882352941,-0.2941176471,-0.3333333333,-1.470588235,-3.549019608,0.7254901961,0.7254901961,1.509803922,0.431372549,0.4117647059,-1.058823529,0.8823529412,0,-0.2352941176,-0.5294117647,0.4117647059,-0.4705882353,0.8823529412,-0.6470588235,0.137254902
"3526","Q13813_S1217",1.392156863,-5,-5,-5,-2.705882353,1,-2.254901961,-1.254901961,-0.09803921569,-5,0.5294117647,-0.862745098,0.6862745098,1,-5,-5,-4.156862745,-2.843137255,-2.431372549,-1.254901961,-5,3.901960784,0.7647058824,-3.62745098,-5,-5,-4.098039216,-2.745098039,-2.215686275,-4.764705882
"3527","P43243_S598",-1.901960784,-0.568627451,-0.7254901961,-2.196078431,-2.098039216,-0.5294117647,-1.431372549,-5,1.333333333,-5,-1.490196078,-5,-5,1.764705882,0.6078431373,-2.235294118,-0.7647058824,-1.235294118,-0.01960784314,-0.2549019608,-5,3.921568627,-5,-5,-5,-0.862745098,-5,-5,-5,-1.235294118
"3528","P43243_S604",-1.901960784,-0.568627451,-0.7254901961,-2.196078431,-2.098039216,-0.5294117647,-1.431372549,-5,1.333333333,-5,-1.490196078,-5,-5,1.764705882,0.6078431373,-2.235294118,-0.7647058824,-1.235294118,-0.01960784314,-0.2549019608,-5,3.921568627,-5,-5,-5,-0.862745098,-5,-5,-5,-1.235294118
"3529","Q0ZGT2_S243",-5,-5,0.6274509804,-5,4.235294118,-5,-4.156862745,-5,-5,-5,-5,-5,-5,-0.862745098,-5,0.6470588235,-5,1.490196078,-5,-2.450980392,-5,1.960784314,-5,-5,-5,-5,-5,-1.607843137,-5,-3.568627451
"3530","Q12888_S366",-0.2745098039,-2.352941176,-0.3137254902,1.784313725,-1.117647059,2.058823529,-2.529411765,-3.705882353,2.392156863,-1.960784314,-5,2.156862745,-0.6470588235,-5,-2.392156863,-4.137254902,-1.333333333,-5,-2.137254902,0.03921568627,-2.078431373,2.294117647,-2.705882353,-5,-5,-0.3921568627,-4.235294118,-5,0.2352941176,-5
"3531","Q6P6C2_S361",-0.9019607843,0.5882352941,-0.6470588235,0.2352941176,0.7647058824,1.058823529,0.1568627451,0.6862745098,-0.2352941176,-0.7843137255,-1.019607843,0.1568627451,-1.039215686,0.6862745098,-3.392156863,-0.2941176471,-1.529411765,-3.921568627,0.862745098,0.3137254902,0.3921568627,0.7647058824,0.07843137255,-1.431372549,0.3921568627,-1.568627451,0.03921568627,-1.058823529,0.2745098039,0.3725490196
"3532","P57740_S37",-1.019607843,1.196078431,0.07843137255,-2.980392157,-1.745098039,-0.2745098039,-0.6470588235,-0.862745098,-2.62745098,0.137254902,-0.3725490196,-3.647058824,0.6274509804,-4.039215686,1.882352941,0.5490196078,0.1568627451,-2.352941176,-0.1568627451,0.07843137255,0.1176470588,0.4117647059,-0.05882352941,-0.3529411765,0.8039215686,-0.3137254902,0.3921568627,0.1960784314,-0.4117647059,0.7647058824
"3533","P16157_T1378",-5,-5,-0.7058823529,-2,-5,-5,-2.68627451,-5,-5,-4.784313725,-5,-5,-5,-1.921568627,-5,-0.3529411765,-5,4.68627451,-5,-5,-5,0.7058823529,-5,-2,-5,-5,-3.411764706,-5,-5,-5
"3534","Q13263_S258",-5,-5,-3.411764706,-5,-4.823529412,-5,-5,-3.392156863,-5,0.3725490196,1.843137255,-5,-1.098039216,-5,2.333333333,-4.980392157,-5,-5,-3.450980392,-5,-4.039215686,4.196078431,-5,-3.862745098,-5,-5,-0.4509803922,-5,-5,-5
"3535","Q8NDT2_S562",0.1176470588,-0.1568627451,0.137254902,0.4509803922,0.5882352941,0.2745098039,-0.1960784314,-0.3725490196,-0.1568627451,-0.2549019608,0.2745098039,0.09803921569,-0.09803921569,0.2549019608,0.05882352941,-0.8431372549,0.5294117647,-0.6862745098,0.03921568627,-0.01960784314,0.4117647059,0.2352941176,0.4705882353,-0.4705882353,-0.6862745098,-0.9607843137,-0.137254902,-0.4509803922,0.5490196078,-0.9215686275
"3536","Q7Z5K2_S221",0.3529411765,0.137254902,0.3137254902,0.8823529412,-0.3333333333,-0.01960784314,0.3333333333,-0.1764705882,-0.431372549,-1.274509804,0.9607843137,-0.3725490196,0.6470588235,0.6078431373,-1.196078431,-2.705882353,0.7843137255,-0.9803921569,-0.4509803922,-0.431372549,-0.6470588235,1.392156863,0.568627451,-1.333333333,-1.549019608,0.01960784314,0.09803921569,-0.6862745098,-0.9803921569,-0.5882352941
"3537","O00443_S1553",-0.2941176471,0.5294117647,-0.6470588235,-0.09803921569,-1.549019608,-4.137254902,0.07843137255,1.156862745,-2.215686275,-0.6078431373,-1.607843137,-1.039215686,0.4117647059,0.3137254902,0.5882352941,-0.7647058824,1.078431373,-2.607843137,-0.2549019608,-0.7450980392,0.7647058824,2.176470588,-1.333333333,-0.568627451,0.09803921569,-3.803921569,-1.176470588,0.2352941176,0.5882352941,-0.1960784314
"3538","Q14980_S1225",3.078431373,-0.4509803922,-0.9019607843,-1.019607843,0.3333333333,-2.941176471,1.294117647,0.05882352941,-1.647058824,0.3137254902,-4.862745098,1.745098039,-1.098039216,-0.137254902,-5,-3,-5,-5,-3.882352941,-0.3529411765,-2.941176471,1.745098039,-3,-2.196078431,-5,-5,-2.196078431,1.058823529,0.4705882353,-5
"3539","P61978_S284",-0.09803921569,1.039215686,-0.3921568627,-0.2941176471,-0.1960784314,0.2549019608,0.1764705882,-0.09803921569,0.03921568627,-0.6470588235,-0.1176470588,0.01960784314,0.07843137255,-0.3333333333,-0.6274509804,0.05882352941,-5,0.1764705882,-0.4117647059,-0.01960784314,-5,0.8039215686,-2.235294118,-0.3725490196,0.7254901961,0.7450980392,-0.01960784314,0.431372549,-0.03921568627,0.9411764706
"3540","P49756_S703",0.5294117647,-2.470588235,-0.431372549,0.2549019608,-0.9411764706,1.254901961,1,-0.6862745098,1,-0.4705882353,-0.5882352941,1.254901961,-0.09803921569,0.8235294118,0.3333333333,-2.490196078,-2.745098039,-1.254901961,-0.4705882353,0.1176470588,0.2352941176,1.549019608,-0.5490196078,-1.31372549,-2.31372549,-1.176470588,-0.2156862745,-1,0.3137254902,-2.490196078
"3541","Q13263_S489",1,0.1568627451,0.8823529412,-1.137254902,1.117647059,-1.333333333,-0.8235294118,1.215686275,-2.725490196,1.058823529,-0.9411764706,0.03921568627,-0.7647058824,-1.784313725,-3.568627451,-2.941176471,-3.294117647,-2.450980392,-1.647058824,2.019607843,-0.8039215686,0.6470588235,-1.411764706,-1.509803922,-1.588235294,-2.137254902,-0.5098039216,1.196078431,0.431372549,0.9019607843
"3542","P22670_S204",-0.2156862745,0.4117647059,0.01960784314,0.2745098039,0.01960784314,0.3333333333,-0.1764705882,-0.7843137255,-0.7450980392,-1.37254902,0.3333333333,-0.8823529412,0.2745098039,-0.5490196078,0.9215686275,0.1764705882,1.078431373,-0.2549019608,0.2549019608,-0.5882352941,0.3529411765,0.2745098039,-0.01960784314,-1.117647059,-0.1764705882,0.09803921569,-0.2352941176,-0.8235294118,0.01960784314,0.03921568627
"3543","Q8WW12_T139",0.6078431373,0.2745098039,-0.1960784314,0.2745098039,0.2745098039,0.7843137255,0.1568627451,0.137254902,0.4901960784,-1.490196078,-0.2156862745,0.5294117647,0.9019607843,0.7450980392,-3.980392157,-0.431372549,-5,-0.4117647059,-0.4117647059,-0.03921568627,0.8039215686,-0.4509803922,1.196078431,-0.7058823529,-1.078431373,-0.8039215686,-0.8431372549,-0.8823529412,-0.1568627451,-0.4705882353
"3544","O43353_S363",-0.431372549,0.4117647059,-0.1568627451,-0.7450980392,-2.333333333,0.5490196078,-0.3333333333,-0.01960784314,-0.1568627451,0.9803921569,-0.8039215686,0.7450980392,-0.7058823529,-0.6274509804,-3.568627451,1.078431373,-1.392156863,-2.039215686,-0.8431372549,0.2941176471,0.6666666667,2.176470588,-0.2352941176,-1.62745098,0.7647058824,-5,-1.058823529,0.2549019608,0,-1.352941176
"3545","P49736_S108",0.03921568627,-1.058823529,0.1568627451,-3.784313725,-2.431372549,-0.5098039216,0.6078431373,2.196078431,-0.3529411765,1.529411765,0.5098039216,1.882352941,-0.6666666667,0.3725490196,-5,-5,-4.039215686,-5,-4.254901961,1.862745098,-2.392156863,-0.2352941176,-0.1764705882,-0.7254901961,-2.607843137,-5,-0.7254901961,-0.2745098039,-0.4705882353,-0.01960784314
"3546","P46100_S84",-0.7843137255,0.1568627451,-1.254901961,-0.01960784314,-0.3725490196,0.3333333333,-2.078431373,-2.823529412,0.4901960784,-0.2941176471,0.07843137255,0.1764705882,-2.117647059,0.137254902,-3.901960784,-3.411764706,3.392156863,-5,-0.1960784314,-1.058823529,-0.8431372549,0.3529411765,-1.352941176,-1.176470588,-1.31372549,-3.960784314,-0.6862745098,-3.039215686,1.039215686,-0.2941176471
"3547","Q14671_S709",-0.09803921569,0,-0.2941176471,-0.07843137255,-0.1568627451,0.3529411765,-0.5294117647,-0.01960784314,0.1960784314,0.01960784314,0.6862745098,0.5098039216,0.3137254902,-0.568627451,0.01960784314,-1.039215686,-0.3137254902,0.8039215686,0.2352941176,-0.2549019608,0.7254901961,0.1176470588,0.2745098039,-0.8823529412,-0.568627451,-0.137254902,-0.03921568627,-0.8039215686,0.05882352941,-0.6862745098
"3548","Q99549_S319",-2.490196078,-5,-0.05882352941,-0.137254902,-5,-0.7647058824,1.352941176,-0.07843137255,0.2941176471,-0.8823529412,-0.568627451,0.3137254902,0.07843137255,0.6470588235,-5,-5,-5,-3.882352941,-5,-0.6862745098,-0.6470588235,3.843137255,-3,-1.921568627,-5,-5,-0.8823529412,-1.117647059,-2.058823529,-2.666666667
"3549","Q08945_S659",-5,0.9019607843,-0.03921568627,-2.039215686,-1.588235294,-2.294117647,-0.7450980392,-0.7058823529,0.6078431373,1.568627451,1.450980392,-5,-1.215686275,-5,-0.2745098039,-0.1960784314,0.03921568627,-2.137254902,-0.03921568627,-2.941176471,-0.7254901961,2.568627451,-5,0.3529411765,-0.3333333333,0.5490196078,0.6274509804,-0.2352941176,-0.8235294118,-1.490196078
"3550","Q13523_S277",-1.784313725,-1.31372549,-3.294117647,-2.294117647,-0.6274509804,-0.3725490196,-2.31372549,-1.666666667,2.058823529,-1.215686275,0.2156862745,-1.921568627,-1.647058824,-0.3333333333,-4.549019608,-4.588235294,2.274509804,-3.549019608,-1.019607843,-4.058823529,0.4705882353,2.529411765,-0.07843137255,0.6470588235,-2.215686275,-1.411764706,-0.1176470588,-1.078431373,0.9411764706,-0.2156862745
"3551","Q6ZW33_S378",-5,-5,-5,-5,-5,-5,-5,-5,-0.7843137255,-5,-5,-5,-5,3.156862745,-5,-5,-5,-5,-5,-5,-5,4.352941176,-5,-5,-5,-5,-5,-5,-5,-5
"3552","Q9BQE3_S277",-5,-5,-5,-5,3.137254902,-5,-5,-5,-5,0.2549019608,-0.568627451,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,4.098039216,-5,-5,-5,-5,-5,1.117647059,-5,-5
"3553","Q8IV50_S24",-0.2745098039,0.4705882353,-0.9803921569,-0.05882352941,0.3529411765,-0.1764705882,0.4901960784,0.6666666667,0.2156862745,-0.1764705882,0.9019607843,0,0.8235294118,-0.5294117647,-4.392156863,0.1764705882,-0.1568627451,-0.7843137255,0.05882352941,-0.2352941176,0.3333333333,-1.078431373,0.9019607843,-0.3529411765,-0.8823529412,-0.03921568627,-0.3529411765,-0.7843137255,-0.05882352941,0.01960784314
"3554","Q6PKG0_S774",-1.431372549,0.07843137255,-0.7843137255,-0.9411764706,-3.843137255,-1.549019608,0.862745098,0.7254901961,0.6078431373,-0.3137254902,0,-0.4117647059,1.156862745,-1.117647059,-5,-4.725490196,-1.529411765,-1.529411765,-1.31372549,-5,-0.9803921569,3.411764706,1.294117647,-4.235294118,-2.823529412,-0.9607843137,-1.745098039,-1.254901961,-1.431372549,-2.039215686
"3555","Q14315_S2233",-5,-5,-5,-2.745098039,-5,2.843137255,-5,-5,-5,-5,-5,-5,-5,-5,1.215686275,-5,-2.098039216,-5,-5,-4.862745098,-5,4.31372549,-5,-5,-5,-5,-4.803921569,-5,-5,-5
"3556","Q96JH7_S747",-0.3333333333,-0.1568627451,0,0.09803921569,0.7450980392,-0.5098039216,0.2549019608,0.2156862745,0.01960784314,-0.01960784314,-0.1960784314,-0.7058823529,0.8039215686,-0.6666666667,-3.117647059,-0.09803921569,-0.3529411765,1.509803922,-0.2941176471,-0.431372549,0.3529411765,0.7254901961,0.2352941176,0.01960784314,-1.176470588,-0.7450980392,-0.2352941176,-0.2941176471,-0.5294117647,-0.1764705882
"3557","Q96GN5_S21",0.3529411765,-1.823529412,-0.2941176471,-2.411764706,-3.725490196,-0.7450980392,-1.450980392,-2.705882353,0.3137254902,-1.941176471,-1.274509804,1.529411765,-1.882352941,1.68627451,-5,-1.549019608,-0.2549019608,-0.09803921569,-2.725490196,0.7843137255,-2.352941176,3.254901961,-4.901960784,-1.549019608,-1.078431373,-5,-0.5882352941,1.215686275,-2.254901961,-3.68627451
"3558","Q15788_S22",-5,-0.431372549,-2.31372549,-0.2352941176,0.3921568627,0.9803921569,-0.4901960784,-0.1764705882,0.7647058824,-3.901960784,-1.392156863,-0.3137254902,-1.117647059,1.078431373,-1.490196078,-5,-5,-3.078431373,-3.960784314,-5,0.6274509804,3.803921569,-1.745098039,-4.098039216,-5,-3.31372549,-1.31372549,-5,-0.5294117647,-3.803921569
"3559","Q5H9R7_S617",-0.137254902,-1.215686275,-0.1960784314,0.9803921569,-1.058823529,-0.4509803922,0.3137254902,0.3725490196,0.07843137255,-0.1960784314,-0.8235294118,0.2156862745,-3.980392157,0,-3.647058824,-3.019607843,-5,-0.07843137255,-3.039215686,0.6078431373,-3.470588235,3.509803922,-0.4705882353,-1.431372549,-1.980392157,-3.980392157,-1.098039216,-1.137254902,-2.137254902,-0.7843137255
"3560","Q96JM3_S308",-0.862745098,-0.7647058824,-3.176470588,0.3921568627,0.03921568627,1.823529412,0.4117647059,1.705882353,0.6078431373,-1.588235294,-5,1.196078431,-0.8431372549,1.921568627,-2.941176471,-4.705882353,-5,-5,-1.882352941,-0.3137254902,-0.03921568627,1.68627451,0.6078431373,-1.588235294,-5,-1.31372549,-0.431372549,-3.254901961,-2.274509804,0.09803921569
"3561","Q96JM3_S319",-0.862745098,-0.7647058824,-3.176470588,0.3921568627,0.03921568627,1.823529412,0.4117647059,1.705882353,0.6078431373,-1.588235294,-5,1.196078431,-0.8431372549,1.921568627,-2.941176471,-4.705882353,-5,-5,-1.882352941,-0.3137254902,-0.03921568627,1.68627451,0.6078431373,-1.588235294,-5,-1.31372549,-0.431372549,-3.254901961,-2.274509804,0.09803921569
"3562","Q9UKL3_S875",-5,-5,-2.568627451,-2.411764706,-5,-2.725490196,-5,-5,-5,2.31372549,0.568627451,-5,-5,-0.7843137255,1.725490196,-5,-5,-5,-5,-3.196078431,-5,4.176470588,-1.745098039,-2.784313725,-5,-1.31372549,-5,-5,-5,-5
"3563","Q8TC05_S132",-5,-4.411764706,-5,-5,-5,-5,-5,-5,-0.6470588235,-5,-0.6862745098,0.8431372549,0.9803921569,1.960784314,-5,-5,0.6078431373,-1.274509804,-4.039215686,-5,-4.901960784,4.215686275,-3.882352941,-3.215686275,-3.588235294,-5,-3.31372549,-3.666666667,-4.37254902,-5
"3564","Q08495_S16",-0.01960784314,-5,-0.8431372549,-0.05882352941,-0.2156862745,-5,0.3725490196,-5,-5,-1.058823529,-5,-5,-5,-2.607843137,-5,0.05882352941,-5,4.235294118,-5,-2.450980392,-5,0.9215686275,-0.7450980392,0.2352941176,-5,-5,-5,-1.647058824,-0.3529411765,-5
"3565","Q01433_S168",-0.6666666667,-1.137254902,0.2941176471,0.568627451,1.509803922,1.588235294,0.09803921569,0.6862745098,0.1764705882,-0.5294117647,0.3333333333,0.9411764706,0.5882352941,0.05882352941,-5,-5,-5,-5,-3.62745098,0.9215686275,-1.274509804,1.862745098,0.4117647059,-5,-5,-2.235294118,-0.4117647059,-1.117647059,-0.9019607843,-0.4705882353
"3566","Q92608_S1685",-0.6862745098,0.1960784314,0.5098039216,0.09803921569,0.07843137255,-0.01960784314,-0.07843137255,-0.3725490196,-1.843137255,-0.1960784314,0.6666666667,-0.6862745098,-0.9411764706,-0.137254902,-0.4509803922,-0.09803921569,1.137254902,-1.294117647,0.4509803922,0.7450980392,-0.3725490196,-1.235294118,-0.1568627451,0.4705882353,0.01960784314,-0.8235294118,0.01960784314,0.7254901961,-0.1568627451,0.2941176471
"3567","Q9H1A4_S688",0.5294117647,0.3529411765,0.6470588235,0.7843137255,-1.666666667,0.431372549,0.3137254902,0.137254902,-0.431372549,0.4509803922,0.01960784314,0,-1.117647059,-1.705882353,-2.607843137,-2.254901961,-0.2745098039,-0.3137254902,-0.6862745098,1.019607843,-0.05882352941,1.294117647,0.3921568627,-0.6078431373,-0.1176470588,-0.9803921569,-0.09803921569,0.2941176471,-0.3137254902,-0.5490196078
"3568","P52948_S1043",-5,0.7058823529,-0.137254902,-1.411764706,-5,-5,-0.03921568627,1.156862745,0.7450980392,1.098039216,0.01960784314,0.431372549,-5,-1.549019608,0.3529411765,-0.7843137255,-0.7647058824,-5,-0.2745098039,-0.5294117647,0.3529411765,2.901960784,-1.588235294,-5,-1.607843137,-5,-0.1764705882,-2.294117647,0.9215686275,-0.03921568627
"3569","P16150_S355",0,-0.8039215686,0.2156862745,-0.431372549,0.9411764706,-0.1568627451,0.01960784314,0.8039215686,-0.6862745098,0.6078431373,-1.137254902,0.7450980392,-1.31372549,-0.8235294118,-4.490196078,-0.07843137255,-0.07843137255,-0.5490196078,1.039215686,0.4901960784,0.4901960784,0.8823529412,-0.862745098,-0.3137254902,-0.1568627451,-2.470588235,-0.3921568627,-0.4901960784,0,0.5294117647
"3570","Q7L2J0_S152",-0.9411764706,1.215686275,-0.3725490196,0.3725490196,0.5294117647,-0.431372549,-0.2549019608,-0.2745098039,-0.2745098039,0.2156862745,0.5098039216,-0.3333333333,0,-0.7647058824,-0.6666666667,-0.137254902,-0.9803921569,-1.294117647,0.8823529412,-0.137254902,0.7450980392,-0.9019607843,0.3529411765,-0.8039215686,-0.07843137255,-0.5490196078,-0.01960784314,-0.7647058824,1.058823529,-0.1764705882
